Basis,Org_Code,Parent_Org,Org_Name,Standard_or_Item,Cancer_Type,Referral_Route_or_Stage,Treatment_Modality,Total,Within,After,Performance,Within_14_days,In_15_to_28_days,In_29_to_42_days,In_43_to_62_days,After_62_days,Within_31_days,In_32_to_38_days,In_39_to_48_days,In_49_to_62_days,In_63_to_76_days,In_77_to_90_days,In_91_to_104_days,After_104_days,In_15_to_16_days,In_17_to_21_days,In_22_to_28_days,After_28_days
Commissioner,QUE,England,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,13,12,1,0.923076923,,,,,0,12,1,0,0,,,,,,,,
Commissioner,QUE,England,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,7,7,0,1,,,,,0,7,0,0,0,,,,,,,,
Commissioner,QUE,England,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,31D,Urological - Other (a),First Treatment,ALL MODALITIES,22,17,5,0.772727273,,,,,2,17,1,1,1,,,,,,,,
Commissioner,QUE,England,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,31D,Urological - Other (a),Subsequent,ALL MODALITIES,21,18,3,0.857142857,,,,,0,18,1,1,1,,,,,,,,
Commissioner,QUE,England,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,31D,Urological - Prostate,First Treatment,ALL MODALITIES,77,74,3,0.961038961,,,,,1,74,0,1,1,,,,,,,,
Commissioner,QUE,England,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,31D,Urological - Prostate,Subsequent,ALL MODALITIES,63,42,21,0.666666667,,,,,1,42,6,5,9,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Breast,First Treatment,ALL MODALITIES,82,80,2,0.975609756,,,,,0,80,1,0,1,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Breast,Subsequent,ALL MODALITIES,203,197,6,0.97044335,,,,,0,197,5,1,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Gynaecological,First Treatment,ALL MODALITIES,24,24,0,1,,,,,0,24,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Gynaecological,Subsequent,ALL MODALITIES,24,19,5,0.791666667,,,,,0,19,1,0,4,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,20,20,0,1,,,,,0,20,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,19,16,3,0.842105263,,,,,0,16,2,1,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Haematological - Other (a),First Treatment,ALL MODALITIES,4,4,0,1,,,,,0,4,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Haematological - Other (a),Subsequent,ALL MODALITIES,20,20,0,1,,,,,0,20,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Head & Neck,First Treatment,ALL MODALITIES,20,18,2,0.9,,,,,1,18,1,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Head & Neck,Subsequent,ALL MODALITIES,16,16,0,1,,,,,0,16,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,40,38,2,0.95,,,,,0,38,1,0,1,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,44,39,5,0.886363636,,,,,0,39,1,4,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Lung,First Treatment,ALL MODALITIES,55,52,3,0.945454545,,,,,0,52,3,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Lung,Subsequent,ALL MODALITIES,26,26,0,1,,,,,0,26,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Other (a),First Treatment,ALL MODALITIES,17,17,0,1,,,,,0,17,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Other (a),Subsequent,ALL MODALITIES,17,16,1,0.941176471,,,,,0,16,0,1,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Skin,First Treatment,ALL MODALITIES,111,92,19,0.828828829,,,,,2,92,9,5,3,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Skin,Subsequent,ALL MODALITIES,64,59,5,0.921875,,,,,2,59,2,1,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,33,33,0,1,,,,,0,33,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,13,10,3,0.769230769,,,,,0,10,1,1,1,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,9,7,2,0.777777778,,,,,1,7,1,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,13,13,0,1,,,,,0,13,0,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Urological - Other (a),First Treatment,ALL MODALITIES,25,17,8,0.68,,,,,3,17,3,0,2,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Urological - Other (a),Subsequent,ALL MODALITIES,26,22,4,0.846153846,,,,,1,22,3,0,0,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Urological - Prostate,First Treatment,ALL MODALITIES,79,76,3,0.962025316,,,,,0,76,1,1,1,,,,,,,,
Commissioner,QUY,England,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",31D,Urological - Prostate,Subsequent,ALL MODALITIES,90,81,9,0.9,,,,,1,81,4,1,3,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Breast,First Treatment,ALL MODALITIES,88,85,3,0.965909091,,,,,0,85,2,0,1,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Breast,Subsequent,ALL MODALITIES,98,90,8,0.918367347,,,,,1,90,6,1,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Gynaecological,First Treatment,ALL MODALITIES,11,7,4,0.636363636,,,,,0,7,4,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Gynaecological,Subsequent,ALL MODALITIES,19,15,4,0.789473684,,,,,0,15,2,1,1,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,24,24,0,1,,,,,0,24,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,13,13,0,1,,,,,0,13,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,20,20,0,1,,,,,0,20,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,17,17,0,1,,,,,0,17,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Head & Neck,First Treatment,ALL MODALITIES,18,17,1,0.944444444,,,,,0,17,1,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Head & Neck,Subsequent,ALL MODALITIES,9,9,0,1,,,,,0,9,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,40,35,5,0.875,,,,,0,35,3,1,1,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,22,16,6,0.727272727,,,,,0,16,0,4,2,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Lung,First Treatment,ALL MODALITIES,57,57,0,1,,,,,0,57,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Lung,Subsequent,ALL MODALITIES,35,35,0,1,,,,,0,35,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Other (a),First Treatment,ALL MODALITIES,23,23,0,1,,,,,0,23,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Other (a),Subsequent,ALL MODALITIES,23,23,0,1,,,,,0,23,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Skin,First Treatment,ALL MODALITIES,118,110,8,0.93220339,,,,,1,110,5,1,1,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Skin,Subsequent,ALL MODALITIES,48,41,7,0.854166667,,,,,0,41,6,1,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,27,25,2,0.925925926,,,,,0,25,0,2,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,6,5,1,0.833333333,,,,,0,5,1,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,19,19,0,1,,,,,0,19,0,0,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,4,3,1,0.75,,,,,0,3,0,1,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Urological - Other (a),First Treatment,ALL MODALITIES,36,27,9,0.75,,,,,1,27,3,3,2,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Urological - Other (a),Subsequent,ALL MODALITIES,15,11,4,0.733333333,,,,,1,11,0,3,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Urological - Prostate,First Treatment,ALL MODALITIES,83,79,4,0.951807229,,,,,2,79,0,2,0,,,,,,,,
Commissioner,QVV,England,NHS DORSET INTEGRATED CARE BOARD,31D,Urological - Prostate,Subsequent,ALL MODALITIES,54,43,11,0.796296296,,,,,6,43,0,2,3,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Breast,First Treatment,ALL MODALITIES,87,85,2,0.977011494,,,,,0,85,1,1,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Breast,Subsequent,ALL MODALITIES,198,190,8,0.95959596,,,,,2,190,5,1,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Gynaecological,First Treatment,ALL MODALITIES,25,23,2,0.92,,,,,1,23,0,0,1,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Gynaecological,Subsequent,ALL MODALITIES,51,50,1,0.980392157,,,,,0,50,1,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,28,28,0,1,,,,,0,28,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,14,14,0,1,,,,,0,14,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,23,23,0,1,,,,,0,23,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,23,23,0,1,,,,,0,23,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Head & Neck,First Treatment,ALL MODALITIES,36,34,2,0.944444444,,,,,0,34,1,1,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Head & Neck,Subsequent,ALL MODALITIES,20,18,2,0.9,,,,,0,18,2,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,56,53,3,0.946428571,,,,,0,53,1,2,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,50,50,0,1,,,,,0,50,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Lung,First Treatment,ALL MODALITIES,57,54,3,0.947368421,,,,,0,54,2,0,1,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Lung,Subsequent,ALL MODALITIES,48,47,1,0.979166667,,,,,0,47,1,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Other (a),First Treatment,ALL MODALITIES,15,15,0,1,,,,,0,15,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Other (a),Subsequent,ALL MODALITIES,28,28,0,1,,,,,0,28,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Skin,First Treatment,ALL MODALITIES,82,80,2,0.975609756,,,,,0,80,1,1,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Skin,Subsequent,ALL MODALITIES,56,54,2,0.964285714,,,,,0,54,1,1,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,25,25,0,1,,,,,0,25,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,16,15,1,0.9375,,,,,1,15,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,16,16,0,1,,,,,0,16,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,14,14,0,1,,,,,0,14,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Urological - Other (a),First Treatment,ALL MODALITIES,23,22,1,0.956521739,,,,,1,22,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Urological - Other (a),Subsequent,ALL MODALITIES,35,35,0,1,,,,,0,35,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Urological - Prostate,First Treatment,ALL MODALITIES,52,52,0,1,,,,,0,52,0,0,0,,,,,,,,
Commissioner,QWE,England,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,31D,Urological - Prostate,Subsequent,ALL MODALITIES,62,56,6,0.903225806,,,,,1,56,4,1,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Breast,First Treatment,ALL MODALITIES,224,221,3,0.986607143,,,,,0,221,3,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Breast,Subsequent,ALL MODALITIES,426,420,6,0.985915493,,,,,0,420,5,1,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Gynaecological,First Treatment,ALL MODALITIES,50,48,2,0.96,,,,,0,48,2,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Gynaecological,Subsequent,ALL MODALITIES,56,56,0,1,,,,,0,56,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,43,43,0,1,,,,,0,43,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,37,37,0,1,,,,,0,37,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,47,47,0,1,,,,,0,47,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,52,52,0,1,,,,,0,52,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Head & Neck,First Treatment,ALL MODALITIES,50,43,7,0.86,,,,,0,43,6,0,1,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Head & Neck,Subsequent,ALL MODALITIES,64,59,5,0.921875,,,,,2,59,2,1,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,105,102,3,0.971428571,,,,,1,102,0,2,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,137,135,2,0.98540146,,,,,0,135,2,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Lung,First Treatment,ALL MODALITIES,158,156,2,0.987341772,,,,,0,156,2,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Lung,Subsequent,ALL MODALITIES,84,83,1,0.988095238,,,,,0,83,1,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Other (a),First Treatment,ALL MODALITIES,33,31,2,0.939393939,,,,,0,31,1,1,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Other (a),Subsequent,ALL MODALITIES,49,49,0,1,,,,,0,49,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Skin,First Treatment,ALL MODALITIES,145,127,18,0.875862069,,,,,3,127,4,5,6,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Skin,Subsequent,ALL MODALITIES,83,72,11,0.86746988,,,,,2,72,3,2,4,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Hepatobiliary,First Treatment,ALL MODALITIES,50,50,0,1,,,,,0,50,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Hepatobiliary,Subsequent,ALL MODALITIES,24,24,0,1,,,,,0,24,0,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,First Treatment,ALL MODALITIES,34,32,2,0.941176471,,,,,0,32,1,1,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Upper Gastrointestinal - Oesophagus & Stomach,Subsequent,ALL MODALITIES,37,36,1,0.972972973,,,,,0,36,1,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Urological - Other (a),First Treatment,ALL MODALITIES,75,65,10,0.866666667,,,,,0,65,7,3,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Urological - Other (a),Subsequent,ALL MODALITIES,52,50,2,0.961538462,,,,,1,50,1,0,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Urological - Prostate,First Treatment,ALL MODALITIES,185,182,3,0.983783784,,,,,0,182,0,3,0,,,,,,,,
Commissioner,QWO,England,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,31D,Urological - Prostate,Subsequent,ALL MODALITIES,173,171,2,0.988439306,,,,,0,171,0,1,1,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Breast,First Treatment,ALL MODALITIES,66,65,1,0.984848485,,,,,0,65,0,0,1,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Breast,Subsequent,ALL MODALITIES,142,140,2,0.985915493,,,,,0,140,1,1,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Gynaecological,First Treatment,ALL MODALITIES,27,24,3,0.888888889,,,,,1,24,0,1,1,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Gynaecological,Subsequent,ALL MODALITIES,22,22,0,1,,,,,0,22,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,First Treatment,ALL MODALITIES,16,16,0,1,,,,,0,16,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Lymphoma,Subsequent,ALL MODALITIES,12,12,0,1,,,,,0,12,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Other (a),First Treatment,ALL MODALITIES,14,14,0,1,,,,,0,14,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Haematological - Other (a),Subsequent,ALL MODALITIES,27,27,0,1,,,,,0,27,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Head & Neck,First Treatment,ALL MODALITIES,18,18,0,1,,,,,0,18,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Head & Neck,Subsequent,ALL MODALITIES,19,19,0,1,,,,,0,19,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,First Treatment,ALL MODALITIES,56,53,3,0.946428571,,,,,0,53,1,1,1,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Lower Gastrointestinal,Subsequent,ALL MODALITIES,33,32,1,0.96969697,,,,,0,32,1,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Lung,First Treatment,ALL MODALITIES,33,29,4,0.878787879,,,,,0,29,2,2,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Lung,Subsequent,ALL MODALITIES,27,27,0,1,,,,,0,27,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Other (a),First Treatment,ALL MODALITIES,14,13,1,0.928571429,,,,,0,13,1,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Other (a),Subsequent,ALL MODALITIES,23,23,0,1,,,,,0,23,0,0,0,,,,,,,,
Commissioner,QWU,England,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,31D,Skin,First Treatment,ALL MODALITIES,93,90,3,0.967741935,,,,,0,90,1,1,1,,,,,,,,
