"Basis","Org_Code","Parent_Org","Org_Name","Standard_or_Item","Cancer_Type","Referral_Route_or_Stage","Treatment_Modality","Total","Within","After","Performance","Within_14_days","In_15_to_28_days","In_29_to_42_days","In_43_to_62_days","After_62_days","Within_31_days","In_32_to_38_days","In_39_to_48_days","In_49_to_62_days","In_63_to_76_days","In_77_to_90_days","In_91_to_104_days","After_104_days","In_15_to_16_days","In_17_to_21_days","In_22_to_28_days","After_28_days"
"Provider","R1K","London","LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST","FDS","Suspected breast cancer","ALL ROUTES",,520,440,80,0.846153,64,376,47,21,12,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RN7","South East","DARTFORD AND GRAVESHAM NHS TRUST","FDS","Suspected breast cancer","ALL ROUTES",,328,284,44,0.865853,237,47,23,18,3,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RHQ","North East And Yorkshire","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected other cancer","ALL ROUTES",,2,1,1,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWD","Midlands","UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,214,125,89,0.584112,81,44,33,38,18,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJZ","London","KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected skin cancer","ALL ROUTES",,685,674,11,0.983941,290,384,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVW","North East And Yorkshire","NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,405,249,156,0.614814,127,122,96,33,27,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJ6","London","CROYDON HEALTH SERVICES NHS TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,297,235,62,0.791245,113,122,22,23,17,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTG","Midlands","UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST","FDS","Suspected brain/central nervous system tumours","ALL ROUTES",,13,3,10,0.230769,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RXC","South East","EAST SUSSEX HEALTHCARE NHS TRUST","FDS","Suspected testicular cancer","ALL ROUTES",,22,11,11,0.5,4,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RD1","South West","ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,279,263,16,0.942652,44,219,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RA7","South West","BRISTOL NHS FOUNDATION TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,367,245,122,0.667574,103,142,40,32,50,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RGP","East Of England","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,138,71,67,0.514492,33,38,35,14,18,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJZ","London","KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,27,14,13,0.518518,9,5,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RA2","South East","ROYAL SURREY NHS FOUNDATION TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,170,137,33,0.805882,119,18,13,15,5,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RFF","North East And Yorkshire","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected skin cancer","ALL ROUTES",,210,200,10,0.95238,191,9,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RD8","East Of England","MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected skin cancer","ALL ROUTES",,314,310,4,0.987261,301,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RNQ","Midlands","KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected lung cancer","ALL ROUTES",,17,15,2,0.882352,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","GEC","South East","RAPID INVESTIGATION SERVICE","FDS","Suspected other cancer","ALL ROUTES",,4,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RKE","London","WHITTINGTON HEALTH NHS TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,88,60,28,0.681818,16,44,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RL4","Midlands","THE ROYAL WOLVERHAMPTON NHS TRUST","FDS","Suspected upper gastrointestinal cancer","ALL ROUTES",,122,88,34,0.721311,44,44,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RNS","Midlands","NORTHAMPTON GENERAL HOSPITAL NHS TRUST","FDS","Suspected skin cancer","ALL ROUTES",,364,298,66,0.818681,56,242,32,23,11,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RMP","North West","TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,117,76,41,0.649572,35,41,22,13,6,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTD","North East And Yorkshire","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected brain/central nervous system tumours","ALL ROUTES",,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RK9","South West","UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,210,123,87,0.585714,72,51,38,23,26,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RRV","London","UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected testicular cancer","ALL ROUTES",,7,5,2,0.714285,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","R1F","South East","ISLE OF WIGHT NHS TRUST","FDS","Suspected children's cancer","ALL ROUTES",,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RAJ","East Of England","MID AND SOUTH ESSEX NHS FOUNDATION TRUST","FDS","Suspected breast cancer","ALL ROUTES",,1174,999,175,0.850936,227,772,118,39,18,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RGT","East Of England","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected children's cancer","ALL ROUTES",,32,23,9,0.71875,8,15,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RXF","North East And Yorkshire","MID YORKSHIRE TEACHING NHS TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,18,10,8,0.555555,8,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RGT","East Of England","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,52,51,1,0.980769,28,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","REM","North West","LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected testicular cancer","ALL ROUTES",,18,17,1,0.944444,8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","R1F","South East","ISLE OF WIGHT NHS TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,66,43,23,0.651515,23,20,11,9,3,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWP","Midlands","WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,14,5,9,0.357142,5,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWG","East Of England","WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,224,185,39,0.825892,59,126,21,11,7,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RK9","South West","UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST","FDS","Suspected sarcoma","ALL ROUTES",,31,30,1,0.967741,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RD8","East Of England","MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected testicular cancer","ALL ROUTES",,4,3,1,0.75,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RFF","North East And Yorkshire","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,61,56,5,0.918032,14,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RC9","East Of England","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,370,230,140,0.621621,111,119,74,40,26,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RNQ","Midlands","KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected children's cancer","ALL ROUTES",,5,5,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RQM","London","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,305,272,33,0.891803,152,120,23,8,2,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVW","North East And Yorkshire","NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,116,60,56,0.517241,22,38,16,12,28,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTK","South East","ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected skin cancer","ALL ROUTES",,760,700,60,0.921052,497,203,29,19,12,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RH5","South West","SOMERSET NHS FOUNDATION TRUST","FDS","Suspected lung cancer","ALL ROUTES",,42,40,2,0.95238,29,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RAL","London","ROYAL FREE LONDON NHS FOUNDATION TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,777,522,255,0.671814,145,377,111,97,47,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RCD","North East And Yorkshire","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,114,102,12,0.894736,79,23,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RAJ","East Of England","MID AND SOUTH ESSEX NHS FOUNDATION TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,64,39,25,0.609375,17,22,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RFS","Midlands","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,24,23,1,0.958333,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RN7","South East","DARTFORD AND GRAVESHAM NHS TRUST","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,13,12,1,0.923076,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RA2","South East","ROYAL SURREY NHS FOUNDATION TRUST","FDS","Suspected brain/central nervous system tumours","ALL ROUTES",,23,22,1,0.956521,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RDU","South East","FRIMLEY HEALTH NHS FOUNDATION TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,273,243,30,0.890109,147,96,17,10,3,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RFS","Midlands","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,8,3,5,0.375,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJL","North East And Yorkshire","NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST","FDS","Suspected breast cancer","ALL ROUTES",,222,94,128,0.423423,3,91,102,19,7,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWY","North East And Yorkshire","CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,54,49,5,0.907407,27,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTD","North East And Yorkshire","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,16,13,3,0.8125,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RFF","North East And Yorkshire","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected upper gastrointestinal cancer","ALL ROUTES",,93,63,30,0.677419,42,21,19,8,3,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","R1H","London","BARTS HEALTH NHS TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,251,114,137,0.454183,74,40,55,63,19,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RC9","East Of England","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,205,108,97,0.526829,52,56,31,42,24,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTE","South West","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected brain/central nervous system tumours","ALL ROUTES",,7,7,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RNA","Midlands","THE DUDLEY GROUP NHS FOUNDATION TRUST","FDS","Suspected testicular cancer","ALL ROUTES",,5,5,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RGT","East Of England","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,122,94,28,0.770491,55,39,13,7,8,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RCD","North East And Yorkshire","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","FDS","Suspected lung cancer","ALL ROUTES",,21,18,3,0.857142,11,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVV","South East","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","FDS","Suspected children's cancer","ALL ROUTES",,12,12,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJ1","London","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,271,223,48,0.822878,94,129,26,15,7,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","FDS","Suspected breast cancer","ALL ROUTES",,366,321,45,0.877049,185,136,25,12,8,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RAE","North East And Yorkshire","BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected breast cancer","ALL ROUTES",,223,214,9,0.959641,146,68,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","R0D","South West","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST","FDS","Suspected other cancer","ALL ROUTES",,3,2,1,0.666666,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RXN","North West","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,243,187,56,0.769547,139,48,22,22,12,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVR","London","EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,249,202,47,0.811244,47,155,20,20,7,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWP","Midlands","WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST","FDS","Suspected lung cancer","ALL ROUTES",,30,17,13,0.566666,13,4,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RYR","South East","UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,26,10,16,0.384615,6,4,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RFS","Midlands","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,99,41,58,0.414141,19,22,17,18,23,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTF","North East And Yorkshire","NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,13,8,5,0.615384,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","NYG","South East","SUSSEX COMMUNITY DERMATOLOGY SERVICE","FDS","Suspected children's cancer","ALL ROUTES",,28,27,1,0.964285,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RPA","South East","MEDWAY NHS FOUNDATION TRUST","FDS","Suspected lung cancer","ALL ROUTES",,23,22,1,0.956521,15,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","R1H","London","BARTS HEALTH NHS TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,184,183,1,0.994565,173,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJR","North West","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,167,125,42,0.748502,87,38,25,12,5,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBL","North West","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,7,7,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RRF","North West","WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,175,143,32,0.817142,112,31,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RXC","South East","EAST SUSSEX HEALTHCARE NHS TRUST","FDS","Suspected lung cancer","ALL ROUTES",,80,63,17,0.7875,39,24,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RKB","Midlands","UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST","FDS","Suspected brain/central nervous system tumours","ALL ROUTES",,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RNN","North East And Yorkshire","NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST","FDS","Suspected children's cancer","ALL ROUTES",,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RR7","North East And Yorkshire","GATESHEAD HEALTH NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,96,50,46,0.520833,19,31,25,14,7,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RA2","South East","ROYAL SURREY NHS FOUNDATION TRUST","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,8,8,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RQM","London","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","FDS","Missing or Invalid","ALL ROUTES",,3,2,1,0.666666,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RL4","Midlands","THE ROYAL WOLVERHAMPTON NHS TRUST","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,23,13,10,0.565217,9,4,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RPC","South East","QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected skin cancer","ALL ROUTES",,336,263,73,0.782738,122,141,46,17,10,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWD","Midlands","UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,190,130,60,0.68421,86,44,17,26,17,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RMP","North West","TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,31,29,2,0.935483,23,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBD","South West","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,51,50,1,0.980392,43,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RMP","North West","TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RAX","London","KINGSTON AND RICHMOND NHS FOUNDATION TRUST","FDS","Suspected brain/central nervous system tumours","ALL ROUTES",,7,6,1,0.857142,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RM3","North West","NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST","FDS","Suspected sarcoma","ALL ROUTES",,32,18,14,0.5625,7,11,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,182,138,44,0.758241,98,40,12,21,11,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RVV","South East","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,552,266,286,0.481884,121,145,130,77,79,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RCX","East Of England","THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST","FDS","Suspected lung cancer","ALL ROUTES",,39,16,23,0.410256,8,8,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RXK","Midlands","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","FDS","Suspected skin cancer","ALL ROUTES",,322,287,35,0.891304,208,79,9,7,19,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RWP","Midlands","WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST","FDS","Suspected skin cancer","ALL ROUTES",,495,424,71,0.856565,148,276,18,21,32,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RHU","South East","PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST","FDS","Suspected head & neck cancer","ALL ROUTES",,391,269,122,0.687979,68,201,74,28,20,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RYR","South East","UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST","FDS","Suspected sarcoma","ALL ROUTES",,54,42,12,0.777777,23,19,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTK","South East","ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST","FDS","Suspected lung cancer","ALL ROUTES",,17,13,4,0.764705,10,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RPA","South East","MEDWAY NHS FOUNDATION TRUST","FDS","Suspected children's cancer","ALL ROUTES",,3,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RD1","South West","ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST","FDS","Suspected urological malignancies (excluding testicular)","ALL ROUTES",,185,132,53,0.713513,82,50,24,18,11,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RTX","North West","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,108,45,63,0.416666,19,26,23,18,22,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","R0D","South West","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST","FDS","Suspected cancer - non-specific symptoms","ALL ROUTES",,6,3,3,0.5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RL4","Midlands","THE ROYAL WOLVERHAMPTON NHS TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,62,58,4,0.935483,30,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RDU","South East","FRIMLEY HEALTH NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,257,235,22,0.914396,139,96,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJ2","London","LEWISHAM AND GREENWICH NHS TRUST","FDS","Suspected other cancer","ALL ROUTES",,3,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RJC","Midlands","SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST","FDS","Suspected gynaecological cancer","ALL ROUTES",,132,104,28,0.787878,54,50,18,6,4,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RA2","South East","ROYAL SURREY NHS FOUNDATION TRUST","FDS","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","ALL ROUTES",,29,27,2,0.931034,10,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","R0D","South West","UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST","FDS","Suspected upper gastrointestinal cancer","ALL ROUTES",,315,219,96,0.695238,73,146,57,28,11,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RMP","North West","TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST","FDS","Suspected sarcoma","ALL ROUTES",,15,10,5,0.666666,1,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RHU","South East","PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST","FDS","Suspected skin cancer","ALL ROUTES",,344,335,9,0.973837,228,107,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","REF","South West","ROYAL CORNWALL HOSPITALS NHS TRUST","FDS","Suspected upper gastrointestinal cancer","ALL ROUTES",,51,46,5,0.90196,32,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RBL","North West","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","FDS","Suspected haematological malignancies (excluding acute leukaemia)","ALL ROUTES",,14,11,3,0.785714,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provider","RXF","North East And Yorkshire","MID YORKSHIRE TEACHING NHS TRUST","FDS","Suspected lower gastrointestinal cancer","ALL ROUTES",,351,226,125,0.643874,74,152,63,44,18,0,0,0,0,0,0,0,0,0,0,0,0
